address,source,name,creation_date
N°2 CITE COMICO VDN,http://creationdentreprise.sn/malizei-compagnie-sarl,MALIZEI COMPAGNIE SARL,19/06/2012
HANN MARISTES 2 S/74,http://creationdentreprise.sn/aig-agrofood-sa,AIG AGROFOOD SA,19/06/2012
HANN MARISTES N°75 N,http://creationdentreprise.sn/maalow-sarl,MAALOW SARL,19/06/2012
YOFF ROUTE DE L'AEROPORT...,http://creationdentreprise.sn/best-italy-sarl-best-italy-sarl,BEST ITALY SARL - BEST ITALY SARL,19/06/2012
DAKAR SCAT URBAM GRAND YOFF...,http://creationdentreprise.sn/satellite-express-services-suarl-ses-suarl,SATELLITE EXPRESS SERVICES SUARL - S.E.S SUARL,19/06/2012
IMMEUBLE ROSE GARDEN ZONE 7...,http://creationdentreprise.sn/dakaractu-sarl-dakaractu-sarl,DAKARACTU SARL - DAKARACTU SARL,04/06/2012
SACRE COEUR 3 N°8635 DAKAR,http://creationdentreprise.sn/afric-media-sarl,AFRIC MEDIA SARL,04/06/2012
SACRE COEUR 3 VILLA N°8829...,http://creationdentreprise.sn/africa-ingenius-consulting-suarl,AFRICA INGENIUS CONSULTING SUARL,04/06/2012
DAKAR BANLIEUE PIKINE TALLY...,http://creationdentreprise.sn/touba-ndiene-suarl,TOUBA NDIENE SUARL,06/06/2012
DAKAR SICAP FOIRE N°10784,http://creationdentreprise.sn/groupe-siccor-sarl,GROUPE SICCOR SARL,06/06/2012
3 RUE ARISTIDE LEDANTEC DAKAR,http://creationdentreprise.sn/supimax-suarl,SUP'IMAX SUARL,04/06/2012
RUE MARSAT x AUTOROUTE N°26...,http://creationdentreprise.sn/societe-nouvelle-de-transport-routier-suarl,SOCIETE NOUVELLE DE TRANSPORT ROUTIER SUARL,04/06/2012
DAKAR OUAKAM CITE AVION B-2...,http://creationdentreprise.sn/institut-franco-africain-management-sarl-ifam-senegal,INSTITUT FRANCO AFRICAIN MANAGEMENT SARL - IFAM SENEGAL,31/05/2012
DAKAR NORD FOIRE 30 CITE AIR...,http://creationdentreprise.sn/business-services-suarl-b-s-suarl,BUSINESS & SERVICES SUARL - B & S SUARL,31/05/2012
CITE BIAGUI RESIDENCE OULEY...,http://creationdentreprise.sn/business-entreprise-consulting-sarl-business-entreprise-consulting-sarl,BUSINESS ENTREPRISE CONSULTING SARL - BUSINESS ENTREPRISE CONSULTING SARL,31/05/2012
PROVISOIREMENT 13-15 RUE...,http://creationdentreprise.sn/hanson-industry-sarl,HANSON INDUSTRY SARL,31/05/2012
CAMBERENE 2 VILLA N°219 DAKAR,http://creationdentreprise.sn/d-m-sarl,D M A SARL,04/06/2012
CABINET DELOITTE SENEGAL...,http://creationdentreprise.sn/defense-conseil-international-service-assistance-succursale-dcisa-succursale-senegal,DEFENSE CONSEIL INTERNATIONAL SERVICE & ASSISTANCE SUCCURSALE - DCI/S.A SUCCURSALE SENEGAL,04/06/2012
DAKAR 70/I HLM FASS PAILLOTTE,http://creationdentreprise.sn/loading-company-services-sarl,LOADING COMPANY SERVICES SARL,04/06/2012
NGOR ALMADIES TRIANGLE...,http://creationdentreprise.sn/tropic-era-sa-tropic-era-sa,TROPIC ERA SA - TROPIC ERA SA,04/06/2012
LOT 2B ALMADIES FACE STADE DE...,http://creationdentreprise.sn/west-light-energy-sa,WEST LIGHT ENERGY SA,15/06/2012
"69, RUE MOUSSE DIOP DAKAR",http://creationdentreprise.sn/sam-multi-services-sarl,SAM MULTI SERVICES SARL,15/06/2012
DAKAR CITE ASSEMBLEE N°59...,http://creationdentreprise.sn/travis-corporation-sarl,TRAVIS CORPORATION SARL,20/06/2012
RUE G x RUE LEON GONTRAN...,http://creationdentreprise.sn/phoenix-com-sarl,PHOENIX-COM SARL,20/06/2012
"DAKAR YOFF LAYENNE,IMPRIMERIE...",http://creationdentreprise.sn/etablissement-souleymane-ould-choumad-sarl,ETABLISSEMENT SOULEYMANE OULD CHOUMAD SARL,20/06/2012
DAKAR MALIKA NORD EXTENSION...,http://creationdentreprise.sn/etc-commodities-senegal-sarl,ETC COMMODITIES SENEGAL SARL,05/06/2012
DAKAR HLM GRAND YOFF N°1365,http://creationdentreprise.sn/tir-btp-sarl,T.I.R. BTP SARL,05/06/2012
DAKAR 38 AVENUE LAMINE GUEYE,http://creationdentreprise.sn/societe-internationale-de-fournitures-et-de-representation-sarl-sifor-sarl,SOCIETE INTERNATIONALE DE FOURNITURES ET DE REPRESENTATION SARL - SIFOR SARL,04/06/2012
KEUR MASSAR QUARTIER...,http://creationdentreprise.sn/2-ad-suarl,2 AD SUARL,04/06/2012
DAKAR LOT 536B GRAND DAKAR,http://creationdentreprise.sn/sci-sykarouss,SCI SYKAROUSS,14/06/2012
DAKAR LIBERTE 6 EXTENSION...,http://creationdentreprise.sn/societe-civile-immobiliere-omega-senegal-sci-omega-senegal,SOCIETE CIVILE IMMOBILIERE OMEGA SENEGAL - SCI OMEGA SENEGAL,14/06/2012
DAKAR BANLIEUE PIKINE TALLY...,http://creationdentreprise.sn/bijouterie-la-solution-sarl,BIJOUTERIE LA SOLUTION SARL,14/06/2012
DAKAR SACRE COEUR 3 VDN VILLA...,http://creationdentreprise.sn/communication-assainissement-sante-environnement-sarl-case-sarl,COMMUNICATION ASSAINISSEMENT SANTE ENVIRONNEMENT SARL - CASE SARL,12/06/2012
DAKAR 08 RUE RAMEZ BOURGI,http://creationdentreprise.sn/espace-voyages-transport-sarl-e-v-t-sarl,ESPACE VOYAGES & TRANSPORT SARL - E-V-T SARL,12/06/2012
DAKAR POINT E RUE DE DIOURBEL...,http://creationdentreprise.sn/jal-data-connection-sarl-jaldaco-sarl,JAL DATA CONNECTION SARL - JAL.DA.CO SARL,15/06/2012
GOLF NORD CITE SHS N°113,http://creationdentreprise.sn/atlantic-sea-food-suarl,ATLANTIC SEA FOOD SUARL,13/06/2012
DAKAR FANN RESIDENCE RUE AIME...,http://creationdentreprise.sn/promedilys-sarl,PROMEDILYS SARL,19/06/2012
DAKAR LIBERTE 6 EXTENSION...,http://creationdentreprise.sn/hope-services-senegal-sarl,HOPE SERVICES SENEGAL SARL,14/06/2012
DAKAR 9266 SACRE COEUR 3,http://creationdentreprise.sn/abadama-consulting-sarl,ABADAMA CONSULTING SARL,15/06/2012
DAKAR VILLA N°7 EN FACE ECOLE...,http://creationdentreprise.sn/case-contacts-senegal-sarl,CASE CONTACTS SENEGAL SARL,15/06/2012
DAKAR 7 RUE VINCENT 3EME...,http://creationdentreprise.sn/event-no-limit-senegal-sarl-enls-sarl,EVENT NO LIMIT SENEGAL SARL - ENLS SARL,14/06/2012
GRAND YOFF CITE BIGNONA VILLA...,http://creationdentreprise.sn/sattelite-international-sarl-sattelite-international-sarl,SATTELITE INTERNATIONAL SARL - SATTELITE INTERNATIONAL SARL,19/06/2012
YOFF AVENUE SEYDINA ROUHOU...,http://creationdentreprise.sn/hoshanli-minerals-sarl-hoshanli-minerals-sarl,HOSHANLI MINERALS SARL - HOSHANLI MINERALS SARL,19/06/2012
DAKAR RUE 14 PROLONGEE...,http://creationdentreprise.sn/africa-pub-suarl,AFRICA PUB SUARL,06/06/2012
FANN RESIDENCE RUE 6 DAKAR,http://creationdentreprise.sn/turkoiz-sarl,TURKOIZ SARL,06/06/2012
ZONE B BATIMENT N°10 A DAKAR,http://creationdentreprise.sn/groupe-vtsports-galsen-suarl,GROUPE VT.SPORTS GALSEN SUARL,06/06/2012
CITE ICS N°08 OUEST FOIRE...,http://creationdentreprise.sn/italtech-sarl,ITALTECH SARL,06/06/2012
DAKAR CITE SIPRES 4 ROUTE DE...,http://creationdentreprise.sn/promo-cash-senegal-sarl-promo-cash-senegal-sarl,PROMO CASH SENEGAL SARL - PROMO CASH SENEGAL SARL,06/06/2012
AMITIE 3 VILLA N°4416,http://creationdentreprise.sn/caiza-sarl,CAÏZA SARL,06/06/2012
DAKAR HANN MARISTES VILLA N°...,http://creationdentreprise.sn/afro-asia-exim-sarl,AFRO ASIA EXIM SARL,06/06/2012
DAKAR PROVISOIREMENT VDN...,http://creationdentreprise.sn/ralph-trading-suarl,RALPH TRADING SUARL,06/06/2012
DAKAR SACRE COEUR 3 N°9748,http://creationdentreprise.sn/compagnie-africaine-de-patrimoine-et-dingenierie-sarl-capi-sarl,COMPAGNIE AFRICAINE DE PATRIMOINE ET D'INGENIERIE SARL - CAPI SARL,30/05/2012
DAKAR 1308 D MERMOZ...,http://creationdentreprise.sn/m3-trading-sarl,M3 TRADING SARL,29/05/2012
139 CITE ISRA BEL AIR DAKAR,http://creationdentreprise.sn/2-mt-suarl,2 MT SUARL,30/05/2012
IMMEUBLE MARIAMA VDN 1ER ETAGE,http://creationdentreprise.sn/atlantic-millenium-sarl-am-sarl,ATLANTIC MILLENIUM SARL - A.M. SARL,26/06/2012
156 NGOR ALMADIES DAKAR,http://creationdentreprise.sn/t-glaces-global-negoce-sarl-t-2gn-sarl,T-GLACES GLOBAL NEGOCE SARL - T-2GN SARL,21/06/2012
AVENUE MALICK SY EN FACE...,http://creationdentreprise.sn/3f-immobilier-sa,3F IMMOBILIER SA,22/06/2012
55 SOTRAC MERMOZ DAKAR / 15391,http://creationdentreprise.sn/societe-de-logistique-internationale-du-senegal-suarl-soliso-suarl,SOCIETE DE LOGISTIQUE INTERNATIONALE DU SENEGAL SUARL - SO.LI.SO SUARL,21/06/2012
DAKAR AVENUE LAMINE GUEYE x...,http://creationdentreprise.sn/foodiz-suarl-foodiz-suarl,FOODIZ SUARL - FOODIZ SUARL,26/06/2012
DAKAR 86 GIBRALTAR 1,http://creationdentreprise.sn/globtech-services-sarl,GLOBTECH SERVICES SARL,26/06/2012
ROND POINT JET D'EAU...,http://creationdentreprise.sn/qwerty-technologie-sarl,QWERTY TECHNOLOGIE SARL,26/06/2012
DAKAR HLM 3 VILLA N°888,http://creationdentreprise.sn/societe-senegalaise-de-mines-sarl-ssm-sarl,SOCIETE SENEGALAISE DE MINES SARL - S.S.M. SARL,26/06/2012
PARCELLES ASSAINIES UNITE 22...,http://creationdentreprise.sn/patrimoine-immo-sarl-patrimmo-sarl,PATRIMOINE IMMO SARL - PATRIMMO SARL,26/06/2012
DAKAR PATTE D'OIE...,http://creationdentreprise.sn/1st-platinium-travel-group-senegal-sarl,1ST PLATINIUM TRAVEL GROUP SENEGAL SARL,27/06/2012
DAKAR 70/I HLM FASS PAILLOTTE,http://creationdentreprise.sn/transit-international-al-amine-suarl,TRANSIT INTERNATIONAL AL AMINE SUARL,06/06/2012
LAS PALMAS GUEDIAWAYE VILLA N...,http://creationdentreprise.sn/dabia-multiservices-suarl,DABIA MULTISERVICES SUARL,20/06/2012
DAKAR APECSY VILLA N°25,http://creationdentreprise.sn/alima-sarl,ALIMA SARL,20/06/2012
DAKAR ZONE A VILLA N°7B...,http://creationdentreprise.sn/promed-pharma-sarl,PROMED PHARMA SARL,20/06/2012
DAKAR NORD FOIRE APPARTEMENT...,http://creationdentreprise.sn/west-african-mining-consultant-senegal-suarl-wamcs-suarl,WEST AFRICAN MINING CONSULTANT SENEGAL SUARL - W.A.M.C.S. SUARL,20/06/2012
"DAKAR 29,AVENUE PASTEUR",http://creationdentreprise.sn/system-group-senegal-sarl,SYSTEM GROUP SENEGAL SARL,19/06/2012
SOTRAC MERMOZ LOT N°7 DAKAR,http://creationdentreprise.sn/elan-interim-suarl-elan-interim-suarl,ELAN INTERIM SUARL - ELAN INTERIM SUARL,30/05/2012
DAKAR 48 RUE VINCENS x ABDOU...,http://creationdentreprise.sn/siraj-investment-sa,SIRAJ INVESTMENT SA,31/05/2012
"DAKAR 27, AVENUE GEORGES...",http://creationdentreprise.sn/oreflet-sarl,O'REFLET SARL,05/06/2012
VILLAGE DE NIAGHA OUOLOFF EN...,http://creationdentreprise.sn/ferme-de-niaga-sarl-la-main-verte,FERME DE NIAGA SARL - LA MAIN VERTE,05/06/2012
DAKAR OUEST FOIRE CITE AIR...,http://creationdentreprise.sn/societe-africaine-de-construction-de-commerce-et-dequipement-suarl-sacce-suarl,SOCIETE AFRICAINE DE CONSTRUCTION DE COMMERCE ET D'EQUIPEMENT SUARL - S.A.C.C.E. SUARL,05/06/2012
RUE 15 YOFF VIRAGE / 15615,http://creationdentreprise.sn/sci-serena-karen-fall,SCI SERENA & KAREN FALL,01/06/2012
IMMEUBLE P5 SCAT URBAM DE...,http://creationdentreprise.sn/generale-entreprise-suarl-generale-entreprise-suarl,GENERALE ENTREPRISE SUARL - GENERALE ENTREPRISE SUARL,11/04/2012
DAKAR SACRE COEUR 3 VILLA N°...,http://creationdentreprise.sn/yakaar-etudes-et-services-sarl,YAKAAR ETUDES ET SERVICES SARL,04/06/2012
DAKAR ZONE 08 ALMADIES,http://creationdentreprise.sn/fayda-solutions-suarl,FAYDA SOLUTIONS SUARL,01/06/2012
PIKINE TALLY BOUBESS N°2752...,http://creationdentreprise.sn/bbc-group-sarl-bbc-group-sarl,BBC GROUP SARL - BBC GROUP SARL,31/05/2012
KM 21 ROUTE DE RUFISQUE EN...,http://creationdentreprise.sn/tine-energie-sarl,TINE ENERGIE SARL,31/05/2012
"62, RUE PAUL HOLLE",http://creationdentreprise.sn/etablissement-success-sarl,ETABLISSEMENT SUCCESS SARL,31/05/2012
AEROPORT LEOPOLD SEDAR...,http://creationdentreprise.sn/negoce-and-supply-mining-sarl,NEGOCE AND SUPPLY MINING SARL,31/05/2012
DAKAR HANN CITE HACIENDA...,http://creationdentreprise.sn/b-k-corporate-finance,B & K CORPORATE & FINANCE,05/06/2012
DAKAR HLM 2 VILLA N°731,http://creationdentreprise.sn/bidew-bi-senegal-sarl,BIDEW BI SENEGAL SARL,20/06/2012
05 RUE CARNOT,http://creationdentreprise.sn/africaine-de-recyclage-et-de-ferraille-sarl-aref-sarl,AFRICAINE DE RECYCLAGE ET DE FERRAILLE SARL - AREF SARL,20/06/2012
DAKAR HANN MARISTES 2...,http://creationdentreprise.sn/full-markets-sarl-full-markets-sarl,FULL MARKETS SARL - FULL MARKETS SARL,20/06/2012
DAKAR SACRE COEUR 3...,http://creationdentreprise.sn/toumai-international-consulting-sarl-tic-sarl,TOUMAÏ INTERNATIONAL CONSULTING SARL - T.I.C. SARL,20/06/2012
DAKAR SICAP LIBERTE 2 VILLA N...,http://creationdentreprise.sn/sn-global-services-import-export-europa-sarl,SN GLOBAL SERVICES IMPORT EXPORT EUROPA SARL,19/06/2012
"2,PLACE SOWETO DAKAR",http://creationdentreprise.sn/atlantic-medical-assistance-ingineering-et-consulting-sa-amaec-sa,ATLANTIC MEDICAL ASSISTANCE INGINEERING ET CONSULTING SA - AMAEC SA,15/06/2012
76 RUE 7B LIBERTE 6 EXTENSION...,http://creationdentreprise.sn/comptoir-commercial-dakaroise-import-export-sarl-ccd-imp-exp-sarl,COMPTOIR COMMERCIAL DAKAROISE IMPORT EXPORT SARL - CCD IMP-EXP SARL,19/06/2012
LIBERTE 6 EXTENSION VILLA N°...,http://creationdentreprise.sn/christina-medical-distribution-sarl,CHRISTINA MEDICAL DISTRIBUTION SARL,20/06/2012
04 ROUTE DE L'AEROPORT...,http://creationdentreprise.sn/bl-trade-sarl-bl-trade-sarl,BL TRADE SARL - BL TRADE SARL,25/06/2012
DAKAR RUE 460 YOFF RANRHAR /...,http://creationdentreprise.sn/gie-africabling,GIE AFRICABLING,25/06/2012
DAKAR 30 RUE JULES FERRY,http://creationdentreprise.sn/compagnie-senegalaise-de-produits-dentretien-sa-cspe-sa,COMPAGNIE SENEGALAISE DE PRODUITS D'ENTRETIEN SA - C.S.P.E. SA,26/06/2012
HANN MARISTES SCAT URABM...,http://creationdentreprise.sn/jai-durga-exim-sarl,JAI DURGA EXIM SARL,25/06/2012
MBAO CITE DIAGNE NAR N°7...,http://creationdentreprise.sn/logimat-sarl-logimat-sarl,LOGIMAT SARL - LOGIMAT SARL,21/06/2012
DAKAR NORD FOIRE EXTENSION...,http://creationdentreprise.sn/evenementiel-communication-industrie-culturelle-sarl-evencom-ic-international-sarl,EVENEMENTIEL COMMUNICATION INDUSTRIE CULTURELLE SARL - EVENCOM IC INTERNATIONAL SARL,20/06/2012
PARCELLES ASSAINIES UNITE 8...,http://creationdentreprise.sn/group-medina-souane-suarl,GROUP MEDINA SOUANE SUARL,20/06/2012
DAKAR RUE 1 x 8 MEDINA,http://creationdentreprise.sn/tim-senegal-sarl,TIM SENEGAL SARL,21/06/2012
DAKAR 3 AVENUE DES...,http://creationdentreprise.sn/sahel-aviation-sarl,SAHEL AVIATION SARL,21/06/2012
DAKAR CITE SOPRIM N°1,http://creationdentreprise.sn/atta-group-sarl,ATTA GROUP SARL,21/06/2012
RUE VALMY x ESCARFAIT DAKAR,http://creationdentreprise.sn/sci-le-pramil,SCI LE PRAMIL,04/06/2012
DAKAR POINT E IMMEUBLE...,http://creationdentreprise.sn/bmb-suarl,BMB SUARL,01/06/2012
"1,ENTREE VDN x BOURGUIBA...",http://creationdentreprise.sn/hbs-sarl,HBS SARL,25/06/2012
DAKAR PARCELLES ASSAINIES...,http://creationdentreprise.sn/dim-ba-sarl,DIM & BA SARL,28/06/2012
SACRE COEUR 3 N°9319,http://creationdentreprise.sn/sopridis-sarl,SOPRIDIS SARL,13/06/2012
2 BIS MERMOZ PYROTECHNIQUE...,http://creationdentreprise.sn/societe-internationale-de-technologie-alimentaire-sarl-sita-sarl,SOCIETE INTERNATIONALE DE TECHNOLOGIE ALIMENTAIRE SARL - SITA SARL,26/06/2012
RUFISQUE KEURY SOUF GARE RUE...,http://creationdentreprise.sn/la-yendanoise-dentreprise-sarl-lyde-sarl,LA YENDANOISE D'ENTREPRISE SARL - LYDE SARL,06/06/2012
DAKAR AVENUE BOURGUIBA VILLA...,http://creationdentreprise.sn/proline-cosmetics-sarl-proline-sarl,PROLINE COSMETICS SARL - PROLINE SARL,28/06/2012
DAKAR SACRE COEUR 1 VILLA N°...,http://creationdentreprise.sn/colipays-senegal-suarl-colipays-senegal-suarl,COLIPAYS SENEGAL SUARL - COLIPAYS SENEGAL SUARL,28/06/2012
DAKAR 94 RUE FELIX FAURE,http://creationdentreprise.sn/compagnie-regionale-de-navigation-sa-cr-nav-sa,COMPAGNIE REGIONALE DE NAVIGATION SA - CR-NAV SA,28/06/2012
DAKAR 01 RUE PARENT,http://creationdentreprise.sn/dakar-des-jeux-sa-ddj-sa,DAKAR DES JEUX SA - DDJ SA,27/06/2012
CITE KHANDAR OUEST FOIRE LOT...,http://creationdentreprise.sn/africa-way-sarl,AFRICA-WAY SARL,27/06/2012
CITE TACKO RUFISQUE 2 VILLA N...,http://creationdentreprise.sn/asinig-sport-management-sarl,A.SINIG-SPORT-MANAGEMENT SARL,28/06/2012
DAKAR 45 BOULEVARD DJILY MBAYE,http://creationdentreprise.sn/sasyfal-sarl,SASYFAL SARL,28/06/2012
DAKAR HANN MARISTES 2...,http://creationdentreprise.sn/negoce-sarl,NEGOCE+ SARL,27/06/2012
PROVISOIREMENT DAKAR 20 RUE...,http://creationdentreprise.sn/societe-moussa-balla-fofana-fils-suarl-smbf-suarl,SOCIETE MOUSSA BALLA FOFANA & FILS SUARL - SMBF SUARL,28/06/2012
"DAKAR -29,AVENUE PASTEUR",http://creationdentreprise.sn/arysta-lifescience-senegal,ARYSTA LIFESCIENCE SENEGAL,27/06/2012
DAKAR 5000 LIBERTE 4,http://creationdentreprise.sn/bauer-senegal-succursale,BAUER SENEGAL SUCCURSALE,27/06/2012
DAKAR CITE KEUR KHADIM VILLA...,http://creationdentreprise.sn/la-maria-traiteur-sarl,LA MARIA TRAITEUR SARL,27/06/2012
PIKINE TALLY BOU MAKK N°3902,http://creationdentreprise.sn/senetek-sarl,SENETEK SARL,22/06/2012
"1,ENTREE VDN x BOURGUIBA...",http://creationdentreprise.sn/indika-senegal-suarl,INDIKA SENEGAL SUARL,25/06/2012
DAKAR 124 RUE MOUSSE DIOP,http://creationdentreprise.sn/aqua-fish-sarl,AQUA FISH SARL,25/06/2012
"1,ENTREE VDN x BOURGUIBA...",http://creationdentreprise.sn/realisations-immobilieres-senegalaises-sa,REALISATIONS IMMOBILIERES SENEGALAISES SA,25/06/2012
DAKAR OUEST FOIRE CITE AIR...,http://creationdentreprise.sn/informatique-technologies-services-sarl-its-sarl,INFORMATIQUE TECHNOLOGIES SERVICES SARL - I.T.S. SARL,25/06/2012
RUFISQUE COLOBANE 2 NORD,http://creationdentreprise.sn/techno-services-industrie-sarl-tsi-sarl,TECHNO-SERVICES INDUSTRIE SARL - T.S.I. SARL,25/06/2012
DAKAR KM 21 ROUTE DE RUFISQUE,http://creationdentreprise.sn/international-company-industries-and-trade-sa-intrade-sa,INTERNATIONAL COMPANY FOR INDUSTRIES AND TRADE SA - IN'TRADE SA,22/07/2012
DAKAR PARCELLES ASSAINIES...,http://creationdentreprise.sn/les-charcuteries-de-la-petite-cote-sa-lcpc-sa,LES CHARCUTERIES DE LA PETITE CÔTE SA - LCPC SA,25/06/2012
DAKAR-NGOR VIRAGE VILLA N°70,http://creationdentreprise.sn/societe-de-commercialisation-de-semences-dengrais-et-de-produits-phytosanitaires-sarl-socosep-sarl,SOCIETE DE COMMERCIALISATION DE SEMENCES D'ENGRAIS ET DE PRODUITS PHYTOSANITAIRES SARL - SOCOSEP SARL,25/06/2012
47 BOULEVARD DE LA REPUBLIQUE...,http://creationdentreprise.sn/compagnie-independante-de-la-finance-islamique-en-afrique-sarl-cifia-sarl,COMPAGNIE INDEPENDANTE DE LA FINANCE ISLAMIQUE EN AFRIQUE SARL - CIFIA SARL,22/06/2012
51 x 62 GUEULE TAPEE...,http://creationdentreprise.sn/vente-dautomobiles-et-de-materiels-varies-sarl-vamv-sarl,VENTE D'AUTOMOBILES ET DE MATÉRIELS VARIES SARL - V.A.M.V. SARL,25/06/2012
DAKAR HANN BEL AIR N°480,http://creationdentreprise.sn/rcg-seafood-business-suarl,RCG SEAFOOD BUSINESS SUARL,21/07/2012
15 RUE RAFFENEL DAKAR,http://creationdentreprise.sn/h-trading-sarl-ha-trading-sarl,H & A TRADING SARL - H&A TRADING SARL,21/06/2012
DAKAR VILLA N°7 CITE ALIA...,http://creationdentreprise.sn/sunu-agro-sarl,SUNU AGRO SARL,25/06/2012
"KM 11,5 ROUTE DE RUFISQUE...",http://creationdentreprise.sn/etablissement-natack-suarl,ETABLISSEMENT NATACK SUARL,05/07/2012
CORNICHE OUEST JARDIN DE FANN...,http://creationdentreprise.sn/scp-oceanview-senegal,SCP OCEANVIEW SENEGAL,09/07/2012
POINT E RUE DE KAOLACK x RUE...,http://creationdentreprise.sn/fula-style-sarl,FULA & STYLE SARL,09/07/2012
CASTORS ZONE DE CAPTAGE LOT N...,http://creationdentreprise.sn/carifa-trading-sarl,CARIFA TRADING SARL,03/05/2012
DAKAR ROUTE DE NGOR FACE AU...,http://creationdentreprise.sn/business-hotel-dakar-vdn-sa,BUSINESS HOTEL DAKAR VDN SA,29/06/2012
RUE 23 x 2 BIS IMMEUBLE SARRE...,http://creationdentreprise.sn/societe-generale-de-prestations-et-services-suarl-sogepres-suarl,SOCIETE GENERALE DE PRESTATIONS ET SERVICES SUARL - SOGEPRES SUARL,05/07/2012
CITE MANDELA FASS MBAO N°08,http://creationdentreprise.sn/societe-medicale-bio-sciences-sarl-somedib-sarl,SOCIETE MEDICALE BIO-SCIENCES SARL - SOMEDIB SARL,11/07/2012
DAKAR 65-66 RESIDENCE MACHALA...,http://creationdentreprise.sn/jokkolabs-sarl,JOKKOLABS SARL,03/07/2012
2409 PIKINE TALLY BOUMACK...,http://creationdentreprise.sn/galigru-senegal-suarl,GALIGRU SENEGAL SUARL,07/05/2012
YOFF LAYENE N°09,http://creationdentreprise.sn/mak-success-suarl,MAK SUCCESS SUARL,10/07/2012
61 RUE WAGANE DIOUF,http://creationdentreprise.sn/afrique-plaques-suarl,AFRIQUE PLAQUES SUARL,09/07/2012
HANN MARINAS IMM. IBRA...,http://creationdentreprise.sn/global-sahel-transport-sarl,GLOBAL SAHEL TRANSPORT SARL,10/07/2012
BOPP RUE 9 N°282,http://creationdentreprise.sn/lama-boutique-sarl,LAMA BOUTIQUE SARL,09/07/2012
SODIDA LOT 10,http://creationdentreprise.sn/carbone-14-sau,CARBONE 14 SAU,09/07/2012
HANN MARINAS N°S3/S5,http://creationdentreprise.sn/globale-securite-sarl,GLOBALE SECURITE SARL,09/07/2012
PARCELLES ASSAINIES UNITE 14...,http://creationdentreprise.sn/palene-auto-prestations-de-services-suarl,PALENE AUTO & PRESTATIONS DE SERVICES SUARL,11/07/2012
SACRE COEUR 1 VILLAGE SOS...,http://creationdentreprise.sn/dogal-sarl,DOGAL SARL,04/07/2012
PLACE OMVS MERMOZ LOTISSEMENT...,http://creationdentreprise.sn/dalberg-research-suarl,DALBERG RESEARCH SUARL,10/07/2012
DAKAR LIBERTE 6 EXTENSION...,http://creationdentreprise.sn/intermed-immo-sarl,INTERMED-IMMO SARL,03/07/2012
SICAP AMITIE 3 MERMOZ...,http://creationdentreprise.sn/carefood-business-sarl,CAREFOOD BUSINESS SARL,05/07/2012
CITE DJILY MBAYE N°372,http://creationdentreprise.sn/bousso-rentals-diversity-sarl,BOUSSO RENTALS DIVERSITY SARL,05/07/2012
SICAP LIBERTE N°6694,http://creationdentreprise.sn/cab-suarl,C.A.B. SUARL,05/07/2012
HLM GRAND MEDINE N°854,http://creationdentreprise.sn/net-express-sarl,NET-EXPRESS SARL,05/07/2012
LIBERTE 6 EXTENSION IMMEUBLE...,http://creationdentreprise.sn/7-buzz-sarl,7 BUZZ SARL,03/07/2012
DAKAR 33 CITE SIPRES CHEIKH...,http://creationdentreprise.sn/dnd-consulting-sarl,DND CONSULTING SARL,03/07/2012
DAKAR SICAP LIBERTE 6 VILLA N...,http://creationdentreprise.sn/societe-generale-de-travaux-et-de-services-sarl-sogets-sarl,SOCIETE GENERALE DE TRAVAUX ET DE SERVICES SARL - SOGETS SARL,03/07/2012
DAKAR MEDINA RUES 15 x 4,http://creationdentreprise.sn/la-compagnie-financiere-panafricaine-suarl,LA COMPAGNIE FINANCIERE PANAFRICAINE SUARL,29/07/2012
